conglomerado,vivienda,hogar,cod_persona,sexo,edad,estado_civil,dominio_geografico,ubigeo,estrato,nivel_educativo,anios_educacion,trabajo_semana_pasada,ocupacion,categoria_ocupacional,tipo_empleador,tipo_contrato,horas_trabajadas_semanal,anios_en_ocupacion,tamano_empresa,ingreso_laboral_anual
20518,48,11,1,1,68,2,5,190109,3,11.0,3,1.0,8411,3,2,1,40,34, ,27461.0
20518,62,11,3,1,29,6,5,190109,3,10.0,5,1.0,8530,3,2,6,40,4, ,19963.158203125
20518,77,11,1,1,49,2,5,190109,3,6.0,5,1.0,150,4,6,7,40,0, ,4181.0
20518,77,11,3,1,26,6,5,190109,3,10.0,5,1.0,8413,3,2,5,50,0, ,23889.0
20519,6,11,1,1,29,1,1,200501,3,6.0,5,1.0,1020,4,6,2,35,0,1,28775.0
20519,53,11,2,1,32,1,1,200501,3,6.0,5,1.0,2021,4,6,2,45,1, ,22753.0
20519,84,11,2,1,30,1,1,200501,3,5.0,4,1.0,311,4,6,7,5,0,1,30064.0
20519,84,11,3,1,20,6,1,200501,3,8.0,3,1.0,7830,3,5,5,54,0, ,19241.0
20520,47,11,2,2,67,1,3,230109,5,3.0,3,1.0,8411,4,2,7,44,0, ,13224.0
20520,66,11,3,1,43,6,3,230109,5,7.0,2,1.0,4100,4,6,7,45,0, ,26308.0
20520,85,11,1,2,48,6,3,230109,5,6.0,5,1.0,8411,4,2,5,51,0, ,24516.0
20524,10,11,1,2,27,1,6,40128,4,8.0,3,1.0,113,4,6,1,48,0, ,10807.0
20524,10,11,2,1,31,1,6,40128,4,8.0,3,1.0,1104,4,6,1,48,4, ,14752.0
20524,16,11,1,1,31,1,6,40128,4,6.0,5,1.0,4210,4,6,2,45,3,1,28730.0
20524,43,11,1,1,41,1,6,40128,4,6.0,5,1.0,4100,4,6,7,45,0,1,26140.0
20524,53,11,1,1,40,1,6,40128,4,6.0,5,1.0,4721,4,6,7,30,23,1,18153.0
20524,53,11,3,2,16,6,6,40128,4,6.0,5,1.0,9329,3,6,7,8,0, ,2687.0
20525,26,11,1,1,47,5,2,110101,2,10.0,5,1.0,113,4,6,2,56,2, ,27054.0
20525,32,11,1,1,61,5,2,110101,2,4.0,5,1.0,125,4,6,2,48,2, ,17169.0
20525,46,11,1,1,29,1,2,110101,2,6.0,5,1.0,121,3,6,1,48,5, ,19770.0
20525,50,11,2,2,52,1,2,110101,2,6.0,5,1.0,9700,6, ,7,72,1, ,19748.0
20526,12,11,2,1,32,1,2,110101,2,5.0,2,1.0,122,4,6,7,48,0, ,15849.0
20526,24,11,1,2,38,5,2,110101,2,7.0,1,1.0,5610,4,6,7,21,0, ,5196.0
20526,37,11,2,2,24,1,2,110101,2,8.0,3,1.0,5610,4,6,7,24,0,1,6755.0
20528,2,11,1,1,43,2,3,40520,4,5.0,4,1.0,128,4,6,7,48,12, ,24037.0
20528,15,11,1,1,40,1,3,40520,4,6.0,5,1.0,113,4,6,7,48,10, ,14420.0
20528,15,11,2,2,43,1,3,40520,4,6.0,5,1.0,113,4,6,7,48,2, ,9613.0
20528,54,11,2,2,34,1,3,40520,4,6.0,5,1.0,9499,4,6,7,30,0, ,12016.0
20528,54,11,3,1,40,1,3,40520,4,6.0,5,1.0,4100,4,6,7,48,5, ,5204.0
20528,79,11,1,2,30,5,3,40520,4,6.0,5,1.0,4630,4,6,7,38,2,1,21857.0
20529,8,11,2,1,39,2,6,40128,4,10.0,5,1.0,3312,3,6,2,48,0, ,18945.0
20529,27,11,1,2,43,5,6,40128,4,5.0,2,1.0,113,4,6,7,24,0, ,10865.0
20531,41,11,1,1,52,5,3,40125,6,6.0,5,1.0,1102,4,6,5,48,2, ,25599.0
20531,41,11,2,1,29,6,3,40125,6,6.0,5,1.0,4923,4,6,7,32,0, ,9155.4287109375
20531,41,11,5,1,33,1,3,40125,6,6.0,5,1.0,4923,4,6,7,32,0, ,26042.0
20531,53,11,1,1,39,1,3,40125,6,6.0,5,1.0,113,4,6,7,24,10, ,12500.0
20531,53,11,2,2,35,1,3,40125,6,5.0,1,1.0,128,4,6,7,16,5, ,8333.0
20531,53,11,5,2,58,5,3,40125,6,3.0,1,1.0,128,4,6,7,8,41, ,4167.0
20531,65,11,1,1,49,1,3,40125,6,3.0,0,1.0,3600,4,6,7,3,0,1,12018.0
20531,65,11,3,1,31,6,3,40125,6,6.0,5,1.0,4210,4,6,1,45,2, ,17247.0
20531,77,11,1,1,44,1,3,40125,6,6.0,5,1.0,119,4,6,7,48,2, ,29591.0
20531,77,11,2,2,40,1,3,40125,6,5.0,4,1.0,111,4,6,7,24,10, ,12500.0
20531,89,11,1,1,68,2,3,40125,6,5.0,2,1.0,121,4,6,7,24,50, ,15625.0
20531,89,11,3,2,38,6,3,40125,6,6.0,5,1.0,128,4,6,2,40,0, ,10732.0
20531,89,11,5,1,30,6,3,40125,6,6.0,5,1.0,121,4,6,2,40,0, ,10732.0
20531,101,11,2,1,20,6,3,40125,6,6.0,5,1.0,8010,4,6,5,24,0, ,18028.0
20533,12,11,1,1,26,6,2,150507,2,6.0,5,1.0,119,4,6,2,58,0, ,21797.0
20533,31,11,2,1,19,6,2,150507,2,6.0,5,1.0,990,4,6,7,54,0, ,12428.0
20533,31,11,5,1,30,6,2,150507,2,6.0,5,1.0,4923,4,6,7,5,0, ,1536.68249511719
20533,68,11,2,2,24,1,2,150507,2,8.0,3,1.0,4781,3,6,7,77,0, ,14499.0
20533,107,11,1,2,35,1,2,150507,2,5.0,4,1.0,161,4,6,7,42,17, ,14949.0
20533,144,11,1,1,27,1,2,150507,2,6.0,5,1.0,4100,4,6,7,46,0, ,18641.0
20534,57,11,1,1,61,1,7,160404,8,7.0,2,1.0,8510,3,2,2,30,0, ,23776.0
20534,58,11,3,2,20,6,7,160404,8,9.0,1,1.0,4721,3,6,7,15,1,1,3594.0
20535,18,11,1,2,48,5,2,150507,2,3.0,0,1.0,9700,6, ,2,8,1, ,9576.0
20535,18,11,2,2,16,6,2,150507,2,5.0,3,1.0,5610,3,6,7,16,0, ,3591.0
20535,64,11,5,1,36,1,2,150507,2,6.0,5,1.0,1050,4,6,2,32,19, ,57456.0
20535,132,11,1,1,36,1,2,150507,2,6.0,5,1.0,7830,4,5,2,48,2, ,14963.0
20535,175,11,1,1,32,2,2,150507,2,6.0,5,1.0,2394,4,6,2,56,2, ,9576.0
20535,175,11,2,2,32,2,2,150507,2,6.0,5,1.0,4782,3,6,7,25,0, ,5178.0
20540,57,11,1,1,50,5,2,150728,8,3.0,0,1.0,144,4,6,7,49,0, ,14765.0
20540,58,11,1,2,67,3,2,150728,8,7.0,2,1.0,9700,6, ,7,36,15,1,6091.0
20540,59,11,3,1,37,1,2,150728,8,6.0,5,1.0,7830,4,5,2,40,2, ,24374.0
20540,59,11,7,1,44,1,2,150728,8,6.0,5,1.0,4220,4,6,2,40,10, ,32950.0
20540,59,11,10,1,36,5,2,150728,8,4.0,0,1.0,4100,4,6,7,48,0, ,31640.0
20540,60,11,2,2,35,6,2,150728,8,10.0,5,1.0,8610,3,6,2,48,1, ,21195.0
20540,60,11,4,2,55,5,2,150728,8,6.0,5,1.0,5510,4,6,2,48,2,1,10865.0
20540,98,11,2,2,59,6,2,150728,8,8.0,3,1.0,8413,3,2,1,40,20,1,12717.0
20541,21,11,3,2,35,6,7,10701,4,11.0,1,1.0,8610,3,2,1,31,10, ,21810.0
20542,166,11,3,2,18,6,6,80407,7,6.0,5,1.0,5510,4,6,7,48,0, ,12114.0
20542,340,11,3,2,22,6,6,80407,7,7.0,1,1.0,5610,4,6,7,48,0, ,15748.0
20543,7,11,4,2,49,1,2,150801,2,6.0,5,1.0,8510,4,6,2,40,0, ,10695.0
20543,7,11,5,1,64,1,2,150801,2,6.0,5,1.0,4312,4,6,2,48,2, ,10695.0
20543,63,11,1,1,59,2,2,150801,2,5.0,2,1.0,8610,4,6,2,40,0, ,12949.0
20543,63,11,4,2,30,6,2,150801,2,10.0,5,1.0,4711,3,6,2,48,0, ,16187.0
20543,138,11,4,2,32,5,2,150801,2,10.0,5,1.0,3600,3,3,2,40,0, ,16187.0
20544,18,11,1,1,35,2,7,190306,5,3.0,0,1.0,3100,4,6,7,71,15, ,15616.0
20544,38,11,1,1,27,6,7,190306,5,8.0,3,1.0,8610,3,2,1,36,2,1,19163.0
20544,79,11,1,1,56,1,7,190306,5,6.0,5,1.0,4799,3,6,7,27,0,1,5475.0
20544,99,11,1,1,54,1,7,190306,5,4.0,0,1.0,8411,4,2,2,49,2,1,11194.0
20544,99,11,3,1,32,1,7,190306,5,10.0,5,1.0,8411,3,2,5,60,0,1,14601.0
20544,99,11,4,2,30,1,7,190306,5,6.0,5,1.0,5610,4,6,7,36,0, ,3904.0
20544,139,11,1,2,40,1,7,190306,5,5.0,4,1.0,8411,4,2,5,24,0,1,10950.0
20544,139,11,2,1,42,1,7,190306,5,4.0,0,1.0,3012,4,6,7,48,0, ,6084.0
20545,15,11,1,1,52,2,6,211105,2,6.0,5,1.0,8411,4,2,5,46,0, ,18174.0
20545,39,11,1,1,52,2,6,211105,2,6.0,5,1.0,4100,4,6,7,48,0, ,25088.0
20545,39,11,3,1,19,6,6,211105,2,6.0,5,1.0,4100,4,6,7,54,0, ,25088.0
20545,133,11,2,1,36,1,6,211105,2,4.0,0,1.0,4100,4,6,7,45,0,1,11588.0
20546,65,11,1,1,45,1,1,140308,7,3.0,0,1.0,122,4,6,7,30,0,1,17036.0
20546,66,11,2,2,34,1,1,140308,7,6.0,5,1.0,122,4,6,7,11,2,1,4980.0
20546,68,11,1,1,36,5,1,140308,7,5.0,3,1.0,125,4,6,2,48,2, ,19919.0
20546,286,11,1,2,42,5,1,140308,7,5.0,2,1.0,122,4,6,7,36,4,1,13629.0
20546,287,11,3,1,31,1,1,140308,7,8.0,3,1.0,150,4,6,7,50,6, ,14153.0
20547,18,11,2,1,33,1,2,150727,6,8.0,3,1.0,729,4,6,1,84,4, ,42382.0
20547,30,11,1,2,48,2,2,150727,6,8.0,3,1.0,9700,6, ,7,24,1,1,7267.0
20547,30,11,2,1,55,2,2,150727,6,4.0,0,1.0,4290,4,6,7,12,2,1,10383.0
20547,41,11,1,1,76,1,2,150727,6,5.0,3,1.0,8411,3,2,5,41,1,1,9743.0
20547,41,11,2,2,65,1,2,150727,6,10.0,5,1.0,9700,6, ,7,50,3,1,4871.0
20547,63,11,1,2,56,5,2,150727,6,3.0,0,1.0,9700,6, ,7,36,0,1,8391.0
20547,94,11,2,2,63,1,2,150727,6,5.0,4,1.0,5610,3,6,7,49,1,1,12111.0
20547,94,11,3,1,36,6,2,150727,6,6.0,5,1.0,8010,3,5,1,84,5, ,12715.0
20547,105,11,4,1,17,6,2,150727,6,6.0,5,1.0,4730,3,6,7,24,0,1,5244.0
20548,39,11,1,1,56,2,2,150801,2,10.0,5,1.0,150,3,6,1,52,30, ,48115.0
20548,39,11,2,2,52,2,2,150801,2,8.0,3,1.0,8521,3,6,1,25,10, ,9136.0
20548,39,11,3,2,26,6,2,150801,2,10.0,5,1.0,4721,3,6,2,48,1, ,13302.0
20548,55,11,2,2,51,3,2,150801,2,6.0,5,1.0,4721,3,6,7,48,0, ,9492.0
20548,106,12,3,2,21,6,2,150801,2,7.0,1,1.0,5510,4,6,7,48,0,1,14005.0
20548,106,22,1,2,30,1,2,150801,2,5.0,4,1.0,4759,3,6,2,50,0,1,12437.0
20548,106,22,2,1,36,1,2,150801,2,7.0,2,1.0,4922,4,6,2,84,10, ,12717.0
20548,123,11,2,2,64,1,2,150801,2,6.0,5,1.0,8430,3,3,2,48,30, ,15592.0
20548,123,11,3,2,29,6,2,150801,2,10.0,5,1.0,4630,3,6,7,45,1, ,14617.0
20549,39,11,1,1,37,1,8,150115,1,9.0,2,1.0,8423,3,1, ,96,18, ,29229.0
20549,39,11,2,2,36,1,8,150115,1,6.0,5,1.0,8423,3,1, ,96,16, ,25210.0
20549,88,11,3,1,36,1,8,150115,1,10.0,5,1.0,8422,3,2,1,40,15, ,15832.0
20549,88,11,4,2,36,1,8,150115,1,10.0,5,1.0,8422,3,2,1,40,99, ,15832.0
20549,113,11,1,1,58,3,8,150115,1,6.0,5,1.0,1410,4,6,7,48,30, ,26221.0
20549,113,11,2,2,30,6,8,150115,1,10.0,5,1.0,4771,3,6,7,48,1, ,19486.0
20549,113,11,3,2,22,6,8,150115,1,9.0,2,1.0,4771,3,6,7,48,0, ,15732.0
20549,137,11,1,1,24,1,8,150115,1,6.0,5,1.0,990,4,6,2,36,2, ,23627.0
20550,70,11,2,2,59,2,8,150143,1,8.0,3,1.0,1079,3,6,1,45,35, ,21191.0
20550,70,11,3,2,26,6,8,150143,1,10.0,5,1.0,1010,3,6,1,51,1, ,31786.0
20550,70,11,4,1,24,6,8,150143,1,10.0,5,1.0,8530,3,6,5,40,1, ,18268.0
20550,91,11,1,1,62,1,8,150143,1,6.0,5,1.0,9700,6, ,7,18,0, ,15732.0
20550,134,11,1,1,47,2,8,150143,1,10.0,5,1.0,3250,3,6,1,40,8, ,76969.0
20552,15,11,1,2,47,3,3,230109,5,5.0,3,1.0,9499,4,6,7,48,0, ,10579.0
20552,15,11,2,1,21,6,3,230109,5,6.0,5,1.0,4100,4,6,7,21,0, ,10579.0
20554,25,11,1,1,40,1,7,170101,8,6.0,5,1.0,111,4,6,7,48,0,1,18830.0
20554,26,11,5,1,17,6,7,170101,8,1.0, ,1.0,4661,4,6,7,48,2, ,15674.0
20554,28,11,1,1,46,1,7,170101,8,5.0,2,1.0,127,4,6,7,63,0, ,18307.0
20554,28,11,3,1,20,6,7,170101,8,7.0,2,1.0,4772,3,6,4,16,0, ,3617.0
20554,29,11,2,1,19,6,7,170101,8,6.0,5,1.0,9312,3,6,7,12,0, ,7846.0
20554,32,11,1,1,38,5,7,170101,8,5.0,2,1.0,8413,4,2,2,56,0,1,36172.0
20555,48,11,1,2,26,6,3,180101,3,11.0,1,1.0,8411,3,2,2,58,0, ,42055.0
20555,99,11,1,1,34,1,3,180101,3,10.0,5,1.0,8411,3,2,2,40,7, ,30212.0
20555,116,11,1,2,61,1,3,180101,3,6.0,5,1.0,9700,6, ,7,50,1,1,14804.0
20555,116,11,2,1,60,1,3,180101,3,6.0,5,1.0,729,4,6,2,70,22, ,31541.0
20557,24,11,1,1,46,5,1,240105,8,4.0,0,1.0,123,4,6,7,48,20, ,16025.0
20557,24,11,2,1,26,1,1,240105,8,6.0,5,1.0,150,4,6,7,52,10, ,18610.0
20557,69,11,1,1,38,2,1,240105,8,5.0,2,1.0,123,4,6,7,48,23,1,16025.0
20557,70,11,1,1,69,2,1,240105,8,3.0,2,1.0,122,4,6,7,24,20, ,8529.0
20558,19,11,3,1,20,6,7,10522,7,6.0,5,1.0,9102,4,6,7,40,0, ,18481.0
20558,20,11,2,2,47,1,7,10522,7,3.0,0,1.0,5610,4,6,7,12,0,1,2343.0
20558,20,11,3,2,14,6,7,10522,7,5.0,1,1.0,9700,6, ,7,26,0,1,1822.0
20558,91,11,1,1,42,2,7,10522,7,4.0,0,1.0,9102,4,6,2,40,0,1,16039.0
20558,101,11,1,2,33,5,7,10522,7,5.0,2,1.0,8412,4,2,5,48,0,1,20304.0
20558,102,11,1,1,61,2,7,10522,7,3.0,2,1.0,9000,4,6,7,45,0,1,22226.0
20558,102,11,2,2,57,2,7,10522,7,5.0,2,1.0,9000,4,6,7,45,0,1,22226.0
20558,102,11,3,1,25,6,7,10522,7,6.0,5,1.0,4100,4,6,7,48,0,1,25650.0
20558,103,11,1,2,37,5,7,10522,7,5.0,1,1.0,8412,4,2,2,40,0,1,11774.0
20558,105,11,3,1,27,6,7,10522,7,3.0,0,1.0,9102,4,6,7,45,0, ,11774.0
20559,33,11,2,2,36,1,7,160112,7,8.0,5,1.0,8510,3,2,2,25,0, ,21631.0
20559,35,11,1,2,39,5,7,160112,7,5.0,2,1.0,5610,3,6,7,45,0, ,14350.0
20559,35,11,2,1,18,6,7,160112,7,5.0,4,1.0,9000,4,6,7,39,0, ,12523.0
20559,35,11,4,1,19,1,7,160112,7,6.0,5,1.0,4730,3,6,2,60,0, ,16489.0
20559,36,11,2,2,40,1,7,160112,7,4.0,0,1.0,9700,6, ,7,21,0, ,2609.0
20559,128,11,5,2,19,1,7,160112,7,5.0,4,1.0,4721,3,6,7,66,0, ,1043.0
20560,1,11,6,2,26,1,7,220801,4,7.0,2,1.0,5610,3,6,7,12,0,1,3694.0
20560,1,11,8,1,42,5,7,220801,4,4.0,0,1.0,5221,4,6,2,84,8, ,10548.0
20560,35,11,1,1,45,1,7,220801,4,8.0,3,1.0,8610,3,2,6,36,13,1,2451.0
20560,35,11,2,2,48,1,7,220801,4,8.0,3,1.0,8610,3,2,2,24,2,1,20288.0
20560,71,11,1,1,32,6,7,220801,4,11.0,1,1.0,8530,3,2,6,6,3,1,24384.0
20560,122,11,1,1,28,6,7,220801,4,9.0,1,1.0,729,4,6,2,60,0,1,31638.0
20561,31,11,3,2,17,6,4,130614,7,6.0,5,1.0,9700,6, ,7,85,0, ,17008.0
20561,82,11,3,1,26,6,4,130614,7,4.0,0,1.0,113,4,6,7,45,6, ,7882.0
20561,83,11,3,1,19,6,4,130614,7,5.0,4,1.0,210,4,6,7,40,0,1,10510.0
20561,84,11,2,2,39,1,4,130614,7,4.0,0,1.0,8129,4,6,2,40,0, ,10836.0
20561,84,11,4,1,17,6,4,130614,7,6.0,5,1.0,4752,3,6,7,60,0, ,8504.0
20562,75,11,2,1,42,1,7,250104,7,3.0,0,1.0,122,4,6,7,24,2,1,7294.0
20562,78,11,3,1,16,6,7,250104,7,5.0,3,1.0,4771,3,6,7,40,0, ,12503.0
20563,54,11,4,2,17,6,5,190102,7,6.0,5,1.0,5510,4,6,7,48,0, ,7814.0
20563,154,11,3,1,26,1,5,190102,7,8.0,3,1.0,150,4,6,7,36,5,1,12116.0
20563,156,11,3,2,26,6,5,190102,7,10.0,5,1.0,3510,3,6,2,54,1, ,18172.0
20564,9,11,1,1,52,2,2,150510,2,5.0,4,1.0,111,4,6,7,24,30, ,6230.0
20564,9,11,2,2,47,2,2,150510,2,3.0,0,1.0,111,4,6,7,24,25, ,6230.0
20564,9,11,3,2,29,6,2,150510,2,10.0,5,1.0,4721,3,6,7,48,0, ,12460.0
20564,9,11,6,2,19,6,2,150510,2,7.0,1,1.0,8610,3,6,2,12,0, ,2596.0
20564,25,11,1,1,25,1,2,150510,2,8.0,3,1.0,1030,4,6,2,48,3, ,13549.0
20564,25,11,2,2,27,1,2,150510,2,8.0,3,1.0,1030,3,6,5,17,0, ,26645.0
20564,41,11,4,1,57,1,2,150510,2,6.0,5,1.0,146,4,6,1,63,12, ,17266.0
20564,57,11,2,2,26,5,2,150510,2,10.0,5,1.0,4630,3,6,7,40,0, ,14388.0
20564,104,11,1,1,48,1,2,150510,2,6.0,5,1.0,146,4,6,7,36,1,1,12414.0
20564,104,11,2,2,39,1,2,150510,2,6.0,5,1.0,111,4,6,7,18,5, ,6230.0
20565,72,11,2,2,25,1,5,120426,7,6.0,5,1.0,8411,4,2,2,45,0,1,12612.0
20566,39,11,1,1,38,2,5,90103,7,3.0,0,1.0,111,4,6,7,48,1, ,23197.0
20566,39,11,3,1,19,6,5,90103,7,6.0,5,1.0,111,4,6,7,48,1, ,23137.0
20566,40,11,1,1,36,2,5,90103,7,5.0,3,1.0,127,4,6,7,48,0, ,11439.0
20567,25,11,1,2,56,6,5,51001,6,8.0,3,1.0,8610,3,2,1,36,23, ,34935.0
20567,73,11,1,1,35,5,5,51001,6,7.0,1,1.0,113,4,6,7,20,0, ,4764.0
20568,4,11,1,2,46,5,6,40102,1,3.0,0,1.0,9700,6, ,7,35,2,3,10826.0
20568,4,11,2,2,20,6,6,40102,1,6.0,5,1.0,4782,3,6,7,42,0, ,6616.0
20568,38,11,1,1,37,6,6,40102,1,10.0,6,1.0,8423,3,2,2,27,1, ,44995.0
20568,38,11,2,1,34,6,6,40102,1,8.0,3,1.0,4210,4,6,7,24,0, ,48408.0
20568,55,11,1,2,57,2,6,40102,1,10.0,5,1.0,8510,3,2,1,18,32, ,23913.0
20568,55,11,3,1,32,6,6,40102,1,10.0,5,1.0,990,3,6,2,24,0, ,38762.0
20568,55,11,4,1,23,6,6,40102,1,9.0,2,1.0,1709,3,6,2,56,0, ,20089.0
20568,90,11,1,2,49,1,6,40102,1,6.0,5,1.0,8411,4,2,5,25,0, ,7261.0
20568,90,11,3,1,26,6,6,40102,1,10.0,5,1.0,8411,3,2,2,48,0, ,28633.0
20568,107,11,1,1,57,1,6,40102,1,6.0,5,1.0,8010,4,6,2,72,5, ,15333.0
20568,107,11,3,2,24,6,6,40102,1,9.0,3,1.0,4649,3,6,7,30,0,1,8471.0
20568,107,11,4,2,22,6,6,40102,1,9.0,3,1.0,1410,4,6,7,46,0, ,12707.0
20568,124,11,3,1,25,6,6,40102,1,9.0,1,1.0,5610,4,6,7,35,0, ,13543.0
20568,124,11,4,1,16,6,6,40102,1,5.0,4,1.0,5610,3,6,7,22,0, ,15626.0
20569,36,11,1,1,49,1,3,180301,3,5.0,2,1.0,4100,4,6,7,32,0, ,20838.0
20569,36,11,3,1,20,6,3,180301,3,8.0,3,1.0,4100,4,6,7,24,0, ,2873.0
20569,54,11,1,1,58,5,3,180301,3,6.0,5,1.0,8530,4,2,2,51,0, ,30453.0
20569,54,11,2,1,25,6,3,180301,3,8.0,3,1.0,2511,4,6,2,45,2, ,23408.0
20569,54,11,3,2,19,6,3,180301,3,7.0,2,1.0,8412,4,2,5,25,0, ,4230.0
20569,89,11,1,2,52,1,3,180301,3,4.0,0,1.0,9200,4,6,7,24,0, ,6042.0
20569,89,11,4,2,33,1,3,180301,3,6.0,5,1.0,5610,3,6,7,54,2, ,12387.0
20569,106,11,1,1,37,2,3,180301,3,8.0,3,1.0,4100,4,6,7,53,0,1,26103.0
20570,57,11,2,1,43,6,3,230109,7,4.0,0,1.0,4100,4,6,7,48,0,1,8903.0
20571,25,11,2,2,34,2,1,240302,8,8.0,3,1.0,8411,3,2,2,40,0, ,15998.0
20571,26,11,1,1,34,1,1,240302,8,5.0,1,1.0,122,4,6,7,40,6, ,16120.0
20571,27,11,2,2,64,2,1,240302,8,3.0,2,1.0,8411,4,2,5,24,0,1,12655.0
20571,28,11,2,2,38,1,1,240302,8,4.0,0,1.0,8411,3,2,2,56,0, ,12714.0
20571,56,11,3,1,17,6,1,240302,8,6.0,5,1.0,122,4,6,7,8,1,1,1970.0
20571,57,11,1,1,44,1,1,240302,8,6.0,5,1.0,4100,4,6,7,48,20, ,15860.0
20572,10,11,1,2,43,5,7,160108,2,10.0,5,1.0,5510,3,6,1,48,18, ,31330.0
20572,54,11,1,1,30,6,7,160108,2,6.0,5,1.0,7310,3,6,1,43,10,1,15702.0
20572,65,11,7,1,38,1,7,160108,2,6.0,5,1.0,4772,3,6,2,48,0, ,18075.0
20573,75,11,1,1,53,2,2,21801,2,5.0,3,1.0,8129,4,6,2,45,0, ,16420.0
20573,75,11,3,1,30,6,2,21801,2,9.0,2,1.0,1020,3,6,5,56,0, ,12696.0
20573,75,11,4,1,28,6,2,21801,2,10.0,5,1.0,1020,4,6,2,36,0, ,8464.0
20573,95,11,1,2,40,2,2,21801,2,5.0,2,1.0,9700,6, ,7,60,2,1,10882.0
20573,155,11,2,2,41,1,2,21801,2,11.0,2,1.0,8411,3,2,2,50,0,1,26299.0
20573,174,11,1,2,41,5,2,21801,2,10.0,5,1.0,7729,3,6,7,54,0, ,9673.0
20574,1,11,5,1,42,6,5,150901,5,6.0,5,1.0,4100,4,6,7,24,0, ,10389.0
20574,45,11,1,1,40,6,5,150901,5,8.0,3,1.0,4923,3,6,2,70,1, ,33572.0
20574,146,11,1,1,53,2,5,150901,5,6.0,5,1.0,729,4,6,1,72,30, ,27338.0
20575,34,11,3,1,19,6,2,150509,4,9.0,1,1.0,4530,3,6,7,54,2, ,7792.0
20575,49,11,1,1,45,2,2,150509,4,9.0,3,1.0,729,4,6,2,57,10, ,25035.0
20575,111,11,1,1,41,1,2,150509,4,6.0,5,1.0,729,4,6,2,84,19, ,36510.0
20576,5,11,1,2,36,1,2,110108,4,7.0,1,1.0,113,4,6,2,45,2, ,18509.0
20576,5,11,2,1,30,1,2,110108,4,6.0,5,1.0,161,4,6,7,48,0, ,25288.0
20576,22,11,1,1,47,1,2,110108,4,1.0, ,1.0,125,4,6,2,73,15, ,19292.0
20576,22,11,2,2,43,1,2,110108,4,3.0,0,1.0,113,4,6,2,48,17, ,19813.0
20576,38,11,1,2,41,5,2,110108,4,4.0,0,1.0,8412,4,2,5,35,0,1,5959.0
20576,38,11,2,1,17,6,2,110108,4,6.0,5,1.0,5610,4,6,7,16,0, ,3389.0
20576,115,11,2,2,23,1,2,110108,4,6.0,5,1.0,113,4,6,2,48,2, ,17206.0
20576,130,11,1,1,32,1,2,110108,4,6.0,5,1.0,122,4,6,2,47,8, ,18509.0
20576,130,11,2,2,29,1,2,110108,4,6.0,5,1.0,125,4,6,2,48,3, ,19552.0
20577,36,11,1,1,56,2,6,80801,4,11.0,2,1.0,8521,3,2,1,30,29, ,26900.0
20577,113,11,1,1,38,1,6,80801,4,8.0,3,1.0,5610,4,6,7,60,1,1,10431.0
20577,151,11,1,1,32,1,6,80801,4,8.0,3,1.0,4210,4,6,2,45,0, ,23354.0
20579,12,11,1,1,47,1,3,180301,3,6.0,5,1.0,8411,4,2,2,48,0, ,27681.0
20579,12,11,3,2,21,6,3,180301,3,8.0,3,1.0,4711,3,6,2,20,0, ,5647.0
20579,26,11,1,2,54,6,3,180301,3,10.0,5,1.0,8411,3,2,1,40,7, ,10284.0
20579,53,11,3,2,19,6,3,180301,3,6.0,5,1.0,5610,3,6,7,25,0,1,6596.0
20579,67,11,2,1,53,2,3,180301,3,8.0,3,1.0,8412,3,2,1,40,25,1,27393.0
20579,80,11,1,2,40,1,3,180301,3,6.0,5,1.0,4210,3,6,2,44,2, ,15859.0
20579,94,11,1,1,20,6,3,180301,3,6.0,5,1.0,4100,4,6,7,16,0,1,6007.0
20580,52,11,1,1,43,5,3,230102,2,8.0,3,1.0,1020,4,6,7,48,4, ,21440.0
20580,65,11,3,1,24,6,3,230102,2,9.0,3,1.0,4649,3,6,2,36,1, ,11865.0
20580,79,11,1,1,68,3,3,230102,2,6.0,5,1.0,8411,4,2,1,48,25,1,10049.0
20580,79,11,2,1,29,6,3,230102,2,6.0,5,1.0,9511,4,6,7,48,3, ,9322.0
20580,132,11,3,1,31,6,3,230102,2,10.0,5,1.0,8549,3,6,5,30,2, ,42375.0
20580,132,11,5,2,25,6,3,230102,2,9.0,3,1.0,8549,3,6,5,20,0, ,24577.0
20581,26,11,1,1,45,2,3,230101,2,7.0,1,1.0,1071,3,6,1,48,15, ,11068.0
20581,35,11,1,1,57,2,3,230101,2,11.0,2,1.0,8610,3,2,1,36,25,5,57027.0
20581,35,11,2,2,52,2,3,230101,2,10.0,5,1.0,8610,3,2,1,36,29, ,41507.0
20581,44,11,3,1,34,6,3,230101,2,9.0,4,1.0,9329,3,6,2,46,3,1,20633.0
20581,44,11,4,1,26,6,3,230101,2,6.0,5,1.0,1103,4,6,1,40,6,1,17926.0
20581,70,11,1,1,48,1,3,230101,2,5.0,2,1.0,4100,4,6,7,46,10, ,22210.0
20581,70,11,2,2,46,1,3,230101,2,3.0,0,1.0,5610,3,6,2,84,4, ,11730.0
20581,70,11,4,2,19,6,3,230101,2,6.0,5,1.0,9602,3,6,7,30,0, ,7940.0
20581,70,11,6,1,17,6,3,230101,2,6.0,5,1.0,4100,4,6,7,40,0, ,4632.0
20582,128,11,2,2,19,6,1,140112,4,9.0,3,1.0,9700,6, ,7,66,0, ,5210.0
